thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),genericItemIntroText (2),specialty_codes href (8),specialty_codes (8),genericItemIntroText (3),specialty_codes href (9),specialty_codes (9),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),specialty_codes href (14),specialty_codes (14),specialty_codes href (15),specialty_codes (15),genericItemIntroText (5),genericItemIntroText (7),priceRange
https://www.ovations.com.au/speakers/marty-wilson,https://www.ovations.com.au/speakers/marty-wilson,Marty Wilson,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,"Is your industry being battered by the accelerating pace of change, innovation and disruption? Are your people struggling with a restructure or merger you know just has to happen? TED Speaker, resilience expert, and former Australian Comic of the Year, Marty Wilson, is the perfect antidote to our fear of change. His hilarious and inspirational keynotes give your people tips and strategies they’ll be talking about for years.",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/tony-wilson,https://www.ovations.com.au/speakers/tony-wilson,Tony Wilson,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,"Tony Wilson is highly sought after for keynote presentations, workshops and one-on-one performance coaching and executive mentoring. He is changing the way people work and lead.",,,,,,,,,,,,,,,,,,"​Tony Wilson, MBA, BSc., has a passion for Human Performance. He has spent his entire working life helping the countries biggest brand and athletes reach a higher performance zone. Now, because of his ground breaking tools to achieving ‘HYPERformance’ Tony can be seen regularly featuring on The Project and ABC.",,5000-10000
https://www.ovations.com.au/speakers/liz-cantor,https://www.ovations.com.au/speakers/liz-cantor,Liz Cantor,"Liz Cantor beat 12 other contestants to win Channel 7's reality show 'The Mole' and has since become a favourite on Seven in Queensland. At 16 Liz moved with her family from west of Brisbane to Sunshine Beach, Noosa to focus on surfing. She gained a sponsorship from Billabong and was a competitive surfer for five years. Through her surfing Liz traveled to Fiji, Tahiti, The Maldives, Hawaii and ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/geoff-knight,https://www.ovations.com.au/speakers/geoff-knight,Geoff Knight,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,,,,,,,"As speaker, Geoff Knight is vastly more than just the story he tells. His larger-than-life stage presence, authentic and vulnerable delivery, and compelling narrative connects deeply with audiences.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/em-rusciano,https://www.ovations.com.au/speakers/em-rusciano,Em Rusciano,,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,,,"After belting out tunes in the privacy of her shower in her early twenties, Em auditioned for Australian Idol, she made the Top Ten finalists during the show's hugely popular second season, and her star began to ascend. In Idol she showed she had more to offer than solely as a singer, and the media across Australia took note. First cab off the rank was Austereo who snapped her ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/rob-carlton,https://www.ovations.com.au/speakers/rob-carlton,Rob Carlton,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,"Rob is a market leader in hosting Corporate Events. His range of skills includes hosting debates, 'hypotheticals', think tanks, strategic visioning as well as the usual comedic gala dinners, conferencing and team building days. Whilst studying at the University of Sydney Rob was a champion debater and public speaker. His humour and MC background stems from his work as a professional Theatresports ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/peter-alexander,https://www.ovations.com.au/speakers/peter-alexander,Peter Alexander,"Peter Alexander sleepwear has grown from a single man operation on a living room table to an internationally recognised sleepwear business and brand name. Peter Alexander started his own business at 24 after working for four years in the retail industry. He decided it was time to be his own boss. With the support of his parents, Peter began making women's pyjamas for the wholesale market, working ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/kim-walker,https://www.ovations.com.au/speakers/kim-walker,Kim Walker,"Internationally awarded speaker and one of just a handful of global experts on the business of ageing. Kim advises businesses and governments how to respond to this unprecedented phenomenon. He's a highly polished speaker who knows how to engage an audience and make his topic relevant to all. Having lived the past 30 years in Tokyo, New York, Hong Kong, and Singapore Kim's experience leading mult ...",https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/josh-wood,https://www.ovations.com.au/speakers/josh-wood,Josh Wood,"Josh was born Friday 13th 1981, looking into his eyes you knew he was an old soul. His eyes were black and piecing, not in a frightening way, you knew this tiny baby would grow into a remarkable man. From the moment he could move he was active, riding a mini BMX bike before he could walk, setting himself up for a life of action sports. At school he was the one who always looked out the window b ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/rabia-siddique,https://www.ovations.com.au/speakers/rabia-siddique,Rabia Siddique,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,"Rabia is a criminal and human rights lawyer, a retired British Army officer, a former terrorism and war crimes prosecutor, a professional speaker, trainer, MC, facilitator and published author. In 2006 Rabia was awarded a Queen's commendation for her human rights work in Iraq and in 2009 was the Runner Up for Australian Woman of the Year UK. More recently Rabia was named as one of the 2014 Telstra ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/kylie-jaye,https://www.ovations.com.au/speakers/kylie-jaye,Kylie Jaye,"When Kylie Jaye or KJ as she loves to be known, sets her mind to something, itÃ¢Â€Â™s best to get involved or get out of the way. Starting her career as a TV host for Channel 10 in Australia, Kylie has built an impressive media career as a pre-eminent health, lifestyle, food and travel expert, delivering corporate speaking, presenting and broadcast production internationally. Warm, tall, sassy ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/charlie-caruso,https://www.ovations.com.au/speakers/charlie-caruso,Charlie Caruso,"Charlie Caruso is the Founder and CEO of PuggleFM, and is featured on many of PuggleFMÃ¢Â€Â™s podcast channels. Charlie, 26, is a mother of two daughters and is happily married and lives in Perth, Australia. Charlie won the Australian Excellence Award for Women in Business; was a finalist in New Business and Young Entrepreneur categories in the Small Business Champion Awards 2013.and was awar ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/simon-banks,https://www.ovations.com.au/speakers/simon-banks,Simon Banks,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,"Simon Banks is a creativity, innovation, and design specialist; international keynote speaker; author; podcaster and recovering professional artist.",,,,,,,,,,,,,,,,,,"He’s delivered over 1400+ events on four continents for industry-leading companies including: Google; EY; Geoscience Australia and Volkswagen, to name a few.","Simon’s geek out spot is the intersection of creativity and design, learning, people and passion which he sees as essential to the challenge facing future leaders: empowering  people’s ability to reimagine what’s possible.",5000-10000
https://www.ovations.com.au/speakers/paul-huschilt,https://www.ovations.com.au/speakers/paul-huschilt,Paul Huschilt,,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,"A Professional Speaker and an Actor and a Satirizer rolled into an unusual ball of corporate messaging and humour. With Paul, expect anything and get everything you want for your conference - hilariously funny, smart, motivating, inspiring and memorable talks. Paul offers summaries, keynotes, and break-out sessions. HeÃ¢Â€Â™s also just been inducted into the Canadian Speaking Hall of Fame. ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/david-mccaughan,https://www.ovations.com.au/speakers/david-mccaughan,David McCaughan,"Dave McCaughan is a bibliosexual. It's not just the name of the marketing consultancy he has started it's a belief that we are all defined by sometimes irrational loyalty to ideas, media and brands. So what he does is break down the most 'mundane'Ã‚Â, 'daily'Ã‚Â, or to use marketing parlance 'low interest'Ã‚Â subjects and explain why we love them, what is important in ... ...",https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/darren-robertson,https://www.ovations.com.au/speakers/darren-robertson,Darren Robertson,"Darren RobertsonÃ¢Â€Â™s extensive experience as a chef seems to outstrip his age. He developed his cooking skills in kitchens around Kent and Sussex, before hitting his stride at Michelin-starred Gravetye Manor, under Chef Mark Raffan. In 2001 he moved to Australia to work with Tetsuya Wakuda, eventually becoming head chef of TetsuyaÃ¢Â€Â™s for three years. Darren also assisted Tetsuya at The ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Chef,CHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/sam-mutimer,https://www.ovations.com.au/speakers/sam-mutimer,Sam Mutimer,"Sam Mutimer is the energetic & enthusiastic leader at Thinktank Social; Australia's most obsessed social media agency. A regular TV, radio, digital & print media spokesperson, Sam is one of Australia's foremost social media speakers. ...",https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/robert-cialdini,https://www.ovations.com.au/speakers/robert-cialdini,Robert Cialdini,"Dr. Robert Cialdini has spent his entire career researching the science of influence earning him an international reputation as an expert in persuasion, compliance, and negotiation. His books, including Influence, have sold over three-million copies and are the result of decades of peer-reviewed research on why people comply with requests. Influence is a New York Times Bestseller and has been pub ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Negotiation,NEGOTIATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/tim-gibson,https://www.ovations.com.au/speakers/tim-gibson,Tim Gibson,"Born in Melbourne and raised in Brisbane, Australia, Tim Gibson has many loves. Drumming, skiing, body surfing, exploring, reading, sharing a smile. But one has been at the forefront of his mind since being a little boy; flying. Getting his solo pilot's licence before he could drive a car, Tim always set his sights on flying for the Australian Defence Force. Born with long-sightedness, this dream, ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/trevor-long,https://www.ovations.com.au/speakers/trevor-long,Trevor Long,,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,,,,,,"Trevor is one of Australia’s most recognised and influential technology journalists with more than 20 years’ experience in the media.  From working behind the scenes to hosting live radio programs, providing regular segments live on National Radio and Television and producing over 550 podcasts on Technology, Trevor Long is the go-to- guy for Technology News, Trends, Insights and Information.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/georgie-gardner,https://www.ovations.com.au/speakers/georgie-gardner,Georgie Gardner,,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,"Georgie Gardner is one of the country’s best known and most popular television presenters. She currently anchors Australia’s leading news service, Channel Nine’s 6pm bulletin with colleague, Peter Overton, and is the guest host and a regular contributor for Today Extra.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/wade-jackson,https://www.ovations.com.au/speakers/wade-jackson,Wade Jackson,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Asia,ASIA,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,"Wade Jackson is an internationally recognized peak performance strategist who specializes in human development and business in action – helping you do it better, faster, leaner. A master educator, his teaching style is engaging, practical, human and powerful. World leading management thinkers such as Stephen Covey and Edward de Bono praise his work.",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,"Wade is a dynamic presenter who has a unique combination of inspirational messages, practical tools and a high energy and humorous delivery that gets his audience awake and on purpose.",,5000-10000
https://www.ovations.com.au/speakers/kristy-mckellar,https://www.ovations.com.au/speakers/kristy-mckellar,Kristy McKellar,,,,,,,,,,,,,,,,"Kristy McKellar is renowned in the family violence sector, both in Victoria and nationally, with an academic background ingrained in Social Science and Social Work.  Kristy was named in the top 100 Women of Influence in the Australian Financial Review and Westpac 2016 Awards and further named a finalist in the 2016 Women's Agenda Leadership Awards as the Agenda Setter of the Year.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/luc-wiesman,https://www.ovations.com.au/speakers/luc-wiesman,Luc Wiesman,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,"Luc Wiesman is the Founder & Editor-In-Chief, D’MARGE. Former Head of Digital, Leo Burnett and Head of Digital Strategy George Patterson Y&R.",,,,,,,,,,,,,,,,,,"Luc is a digital native and he has a strong understanding of the male consumer, the digital landscape, luxury brands and how content can influence consumers to connect with brands.",,5000-10000
https://www.ovations.com.au/speakers/catherine-plano,https://www.ovations.com.au/speakers/catherine-plano,Catherine Plano,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,"Catherine is known in her community as an innovative leader and creative entrepreneur who specialises in helping people achieve their goals and dreams. She is passionate about assisting others to reach their highest ambitions and live a life that is fulfilling and rich. She is a strong advocate and a leader by nature. Catherine thinks BIG, encourages possibilities, and honors individual wisdom and strengths, and is valued for helping leaders build stronger and more effective teams that come to think strategically and engage in meaningful conversations that allow for reflection, change and growth.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/keith-suter,https://www.ovations.com.au/speakers/keith-suter,Keith Suter,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,,,,,,,"Dr Keith Suter is an economic and social commentator, strategic planner, conference speaker, author and broadcaster.",,,,,,,,,,,,,,,,,,"As a broadcaster, he appears on Australian radio an average of once per day. He is the TV Channel 7 'Sunrise' Foreign Affairs Editor appearing on weekday mornings. He is also a foreign policy analyst for Sky TV Australia, and ABC Adelaide and Radio 4BC (Brisbane).",,5000-10000
https://www.ovations.com.au/speakers/monty-hamilton,https://www.ovations.com.au/speakers/monty-hamilton,Monty Hamilton,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/change,CHANGE,,,,,,,Hamilton believes that digital transformation is industry agnostic and driven by people and culture first - then enabled by technology and connectivity.,,,,,,,,,,,,,,,,,,"He is a a regular contributor at leading conferences on topics including digital business strategy, online sales, customer experience and corporate use of social media.",,5000-10000
https://www.ovations.com.au/ovations-exclusive-speakers/judy-and-tim-sharp,https://www.ovations.com.au/ovations-exclusive-speakers/judy-and-tim-sharp,Judy and Tim Sharp,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Diversity,DIVERSITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,Tim and Judy Sharp are break-through speakers who share their inspirational story of how a boy diagnosed with severe autism went on to become one of Australia's best-known international artists.,,,,,,,,,,,,,,,,,,At 11 years of age Tim created a superhero called Laser Beak Man and became the first person with Autism to have his work developed into an animated TV series and theatre production. Tim shares his sense of humour and unique way of looking at the world through his colourful art. His originals are in high demand from collectors and have been exhibited Australia and globally.,,5000-10000
https://www.ovations.com.au/speakers/samantha-gash,https://www.ovations.com.au/speakers/samantha-gash,Samantha Gash,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,,,How does a law student and casual runner from Melbourne become the first woman and youngest person ever to complete the ‘4 Desert Ultra Marathon Series’ – one of the toughest endurance events on Earth?,,,,,,,,,,,,,,,,,,Samantha Gash initially set out to test her physical and mental limitations – having no idea of the journey of self-discovery she would undertake.,,5000-10000
https://www.ovations.com.au/speakers/daryl-elliott-green,https://www.ovations.com.au/speakers/daryl-elliott-green,Daryl Elliott Green,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Organisational%20Behaviour,ORGANISATIONAL BEHAVIOUR,"Daryl’s life was shattered in 2000 when he was TWICE SHOT in the face and shoulder while on a routine callout to a neighbourhood dispute. Despite critical injuries, he drew his firearm and began searching for the gunman. A year later, for his actions that night, he was awarded for his bravery, but Daryl was only just embarking on his harrowing road to recovery.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/alex-allwood,https://www.ovations.com.au/speakers/alex-allwood,Alex Allwood,,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,"Alex Allwood is regarded as one of Australia’s leading authorities on customer experience. An engaging speaker and presenter, Alex’s customised conference keynotes, seminar presentations and workshops are described as ‘powerful, inspiring and actionable’.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/andrea-slattery,https://www.ovations.com.au/speakers/andrea-slattery,Andrea Slattery,,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/change,CHANGE,"Andrea, a visionary thinker in financial services and superannuation, offers compelling insights into corporate strategies, leadership and cross industry transformation. In conjunction with her Board appointments and involvement in innovation, technology and human resources, she focuses on how businesses can most effectively engage with their customers and clients via multi-channel and new age service models. leaders and is a commanding on-stage presence.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/ciaran-gribbin,https://www.ovations.com.au/speakers/ciaran-gribbin,Ciaran Gribbin,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,"From the war-torn streets of Northern Island to reaching the pinnacle of pop music as the lead singer of INXS, Australian-based Ciaran Gribbin is now finding favour as a keynote conference speaker with an inspirational story to tell. His journey from a young boy growing up in a bitterly divided society in North Ireland, to falling in love with a girl from the wrong side of the conflict, and then following his dream to make it in the cut-throat music world is a captivating story and one that is now capturing the attention of corporate event planners.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/stevan-premutico,https://www.ovations.com.au/speakers/stevan-premutico,Stevan Premutico,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,,,"Stevan is one of Australia’s leading tech entrepreneurs. In 1997, in the middle of the GFC he conceptualised Dimmi on the back of a napkin and went on to revolutionise the Aussie restaurant industry. In 2015, his startup was acquired by one of the great tech businesses of our time, TripAdvisor.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/bella-zanesco,https://www.ovations.com.au/speakers/bella-zanesco,Bella Zanesco,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,,,,,,,"Bella Zanesco is a modern day polymath. A world champion, creator of best practice wellbeing programs, passionate advocate for full-expression and award-winning entrepreneur, her mission is to make a healthier, happier workplace.",,,,,,,,,,,,,,,,,,"As a business executive, she delivered over $5 billion to Fortune 500 companies including Pepsi Co, Sainsbury's, Reed Elsevier, Unilever, and The Royal Mail. In 2015, was awarded UK’s Top 50 Young Changemaker for her work coaching at-risk high performers from British Sport, Bank of Japan, Deloitte, Ernst & Young, HSBC, Google, JP Morgan, KPMG, Microsoft, Saatchi & Saatchi and UBS.",,5000-10000
https://www.ovations.com.au/speakers/dale-beaumont,https://www.ovations.com.au/speakers/dale-beaumont,Dale Beaumont,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,,,,,"Dale Beaumont is best known as an award winning entrepreneur, technology enthusiast and a passionate promoter of education.",,,,,,,,,,,,,,,,,,"Having started his first business at the age of 19, Dale went on to build three different million dollar companies before the age of thirty.",,5000-10000
